65,65,66,66,67,67,67,68,68,69,72,73,71,72,73,73,73,73,73,73,72,73,73,73,73,72,72,72,72,71,71,71,71,71,71,71,72,72,72,72,71,71,70,69,69,68,69,68,68,68,69,69,68,69,69,69,70,70,69,69,70,70,70
66,67,68,68,69,69,69,69,70,70,70,71,70,70,71,71,71,71,71,71,71,71,71,72,72,72,72,73,73,73,73,74,74,74,74,75,75,75,76,76,76,76,76,76,77,77,77,78,78,78,78,78,78,78,79,79,80,79,80,80,80,80,80
33,33,33,34,34,35,35,36,36,37,37,38,38,39,39,40,40,41,41,42,42,43,44,44,45,45,46,46,46,47,47,48,48,49,49,50,51,51,52,53,54,54,54,55,55,55,55,55,55,55,55,56,56,56,57,57,58,58,58,59,59,59,59
40,40,40,41,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45,45,46,46,47,47,48,48,49,50,50,51,52,53,54,54,55,56,56,57,58,58,59,59,60,60,61,61,62,62,62,63,63,63,64,64,64,65,65,65,66,66,66,67,67
51,52,53,54,55,56,57,58,59,60,60,61,62,62,63,63,64,64,65,66,66,67,67,68,68,69,69,70,70,70,70,71,71,71,72,72,72,71,70,69,67,66,65,66,66,68,70,72,73,74,75,75,75,75,75,75,75,75,76,76,76,76,76
47,47,47,48,48,49,49,49,50,50,51,51,51,52,52,52,53,53,54,54,55,55,56,57,57,58,59,59,60,60,61,61,62,62,63,63,63,64,64,63,63,62,62,60,59,58,56,55,53,52,51,49,49,48,47,47,47,46,46,46,47,47,47
50,50,51,51,52,52,53,53,54,54,55,55,56,56,57,57,57,58,58,58,59,59,60,60,60,61,61,62,62,62,63,63,63,64,64,64,65,65,66,66,66,67,67,68,68,68,69,69,70,70,70,71,71,71,71,72,72,72,73,73,73,73,74
61,61,60,64,64,65,65,67,69,67,69,70,70,70,71,71,71,70,71,70,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,71,71,71,71,71,71,71,71,71,71,70,71,72,72,72,72,72,73,73,73,73,73,73,73,73,73
30,30,31,31,32,32,33,33,34,34,34,35,35,36,36,37,37,38,38,39,39,40,40,40,41,42,42,43,44,45,46,47,48,48,49,49,49,50,50,50,49,49,49,49,49,49,50,50,50,50,51,51,51,52,52,53,53,54,54,55,55,56,56
38,39,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,43,44,44,44,44,44,45,45,45,46,46,47,47,47,48,48,48,49,49,49,49,48,48,47,47,47,46,46,47,47,47,48,48,48,49,49,49,50,50,51,51,52,52,53,53,54
40,40,40,40,41,41,41,41,41,41,41,41,42,42,42,42,42,43,43,42,42,40,37,33,28,23,20,19,20,24,29,36,42,47,51,53,54,54,54,55,55,55,56,57,57,58,59,59,60,61,62,63,64,65,66,67,68,69,70,70,71,71,72
38,38,38,39,39,39,40,40,41,41,42,42,42,43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51,52,52,52,53,53,53,53,53,54,54,54,54,54,53,53,53,53,52,52,52,52,52,52,52,52,52,53,53,53,54,54,55
68,69,69,69,70,70,70,70,71,71,71,71,71,71,72,72,72,72,72,72,73,73,73,73,73,73,74,74,75,75,75,76,76,76,76,76,77,77,77,77,78,78,78,78,78,78,78,79,79,79,79,80,80,80,80,80,81,81,81,81,81,81,81
33,33,33,34,34,34,35,35,36,36,36,37,37,38,38,39,39,40,41,41,42,43,44,44,45,46,47,47,48,48,49,49,49,49,49,48,48,48,47,47,46,46,45,45,44,44,44,44,44,44,44,44,44,44,45,45,46,46,47,47,48,49,50
36,36,36,36,36,37,37,37,37,38,38,38,39,39,39,39,40,40,40,41,41,42,42,43,43,43,44,44,44,44,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,49,49,50,50,51
54,54,55,55,55,55,56,56,56,57,57,57,58,58,59,59,60,60,61,61,62,63,63,64,65,65,66,67,68,68,69,70,70,71,71,72,72,73,73,73,74,74,75,75,75,75,75,76,76,76,77,77,77,77,78,78,78,78,79,79,79,79,80
39,40,40,45,46,48,50,51,50,38,32,34,45,52,53,56,57,58,59,61,63,64,63,63,62,63,62,64,64,65,66,66,68,68,68,68,69,69,69,69,69,70,70,70,70,70,71,71,71,72,72,73,73,73,74,74,74,74,75,75,75,75,75
48,49,50,51,52,53,54,55,56,56,57,57,58,58,59,59,59,60,60,61,61,61,62,62,62,63,63,64,64,65,66,66,67,67,67,68,68,68,68,68,68,68,69,69,69,69,70,70,70,71,71,71,72,72,72,72,73,73,73,73,73,74,74
40,40,41,41,41,42,42,42,43,43,43,44,44,45,45,45,46,46,47,47,48,48,49,49,50,50,50,51,51,52,52,52,53,53,54,54,54,55,55,55,56,56,56,56,57,57,57,57,57,58,58,58,58,59,59,59,59,60,60,60,60,60,61
38,39,39,39,40,40,40,40,41,41,41,41,42,42,42,42,43,43,43,44,44,44,45,45,45,45,45,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,47,47,47,48,48,48,48,48,49,49,49,50
42,42,43,44,44,45,46,47,47,48,49,49,50,50,51,51,52,52,53,53,53,54,54,54,55,55,55,55,56,56,56,56,57,57,57,57,57,56,56,56,55,55,54,54,53,53,53,52,52,52,52,52,53,53,54,54,55,55,56,57,57,58,58
56,56,57,58,58,59,59,60,60,61,62,62,63,63,64,64,65,65,66,66,67,67,68,68,69,69,70,71,71,72,72,73,73,74,74,75,75,75,75,75,76,76,76,76,77,77,77,77,77,78,78,78,78,78,78,78,79,79,79,79,79,79,80
31,31,32,32,33,34,34,35,35,36,37,38,38,39,39,40,41,41,42,43,44,45,45,46,47,48,48,49,50,50,51,51,51,52,52,52,53,53,53,53,52,52,52,51,50,50,49,48,47,47,46,46,46,46,47,47,48,48,49,49,50,50,50
60,61,61,62,62,62,63,63,64,64,65,65,66,66,66,67,67,67,68,68,68,69,69,69,69,70,70,70,70,70,70,70,71,71,71,71,72,72,72,72,72,73,73,73,73,74,74,74,75,75,75,75,75,75,75,75,76,76,76,76,77,77,77
58,59,59,60,60,61,61,62,63,63,64,64,65,66,66,67,68,68,69,69,70,70,71,71,72,72,73,73,73,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,76,76,76,76,77,77,77,77,78,78,78,78,78,79,79,79,79
64,65,67,68,68,69,69,69,70,70,70,71,70,70,71,70,70,70,70,69,70,70,70,70,70,71,71,71,71,71,70,71,71,71,71,71,71,72,72,72,71,72,72,73,73,73,74,74,75,75,75,75,76,75,76,76,77,77,77,77,77,77,78
70,71,71,71,71,72,72,72,72,72,72,72,72,72,73,72,72,73,73,73,73,73,73,74,74,74,74,75,74,74,74,74,75,74,75,75,75,75,75,75,75,75,75,75,76,75,76,76,77,77,77,77,77,78,78,78,78,78,78,79,79,79,79
40,41,41,41,42,42,42,43,43,44,44,44,45,45,46,46,47,47,48,48,49,50,50,51,51,52,52,53,53,53,54,54,54,55,55,55,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,58,59,59,60,60,61,61
44,45,46,46,47,48,49,50,50,51,52,53,53,54,55,55,56,57,57,58,58,59,60,60,61,61,61,62,62,63,63,63,64,64,65,65,66,66,67,67,68,68,69,69,69,70,70,70,70,70,71,71,71,71,71,72,72,72,72,73,73,73,73
47,48,48,49,49,50,50,51,52,52,53,54,54,55,55,56,56,57,57,57,58,58,59,59,60,60,61,61,62,62,63,64,64,65,65,66,67,67,68,68,69,69,70,70,71,71,72,72,73,73,73,74,74,74,74,75,75,75,75,75,76,76,76
38,39,41,42,43,44,45,46,47,47,48,49,49,50,50,51,51,51,52,52,52,53,53,53,54,55,55,56,57,58,58,59,60,60,61,62,63,63,64,64,65,65,65,66,66,67,67,68,68,68,69,69,69,69,69,69,70,70,70,70,70,71,71
43,44,45,46,46,47,48,49,50,51,51,52,53,53,54,54,55,55,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,58,59,60,61,62,64,65,66,67,68,68,69,69,69,69,69,70,70,70,70,70,71,71,71,71,71,72,72,72,72
34,34,34,35,35,35,36,36,36,36,37,37,37,38,38,38,39,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,46,46,46,47,47,47,47,47,48,48,48,48,48,48,48,48,48,48,49,49,50,50,51,51,52,53
35,36,36,36,36,36,37,37,37,37,37,38,38,38,38,39,39,39,40,40,41,41,41,42,42,42,42,43,43,43,43,44,44,44,45,45,46,46,47,48,48,49,50,51,52,52,53,54,55,56,56,57,57,58,58,59,59,60,60,61,61,62,62
64,65,65,66,66,67,67,68,68,69,69,70,70,70,71,71,71,71,71,70,70,71,70,71,71,70,70,70,70,70,70,69,70,70,70,70,71,71,71,71,70,70,69,68,67,68,70,70,70,70,71,71,71,72,72,73,73,73,73,74,74,74,74
33,33,34,34,35,35,36,36,37,38,38,39,40,40,41,41,42,42,42,43,43,43,43,44,44,44,44,44,44,44,44,44,44,44,44,45,45,46,46,47,47,47,48,48,49,49,50,50,51,52,52,53,54,55,56,57,58,59,60,61,61,62,63
64,66,67,67,68,67,68,67,69,69,69,69,69,69,69,69,70,70,70,70,70,70,71,71,71,72,72,73,73,73,74,74,75,74,75,74,75,75,75,75,75,75,76,76,77,77,77,77,77,78,78,78,78,79,79,79,79,80,80,80,80,80,80
66,66,67,67,68,68,68,69,70,70,70,71,71,70,71,71,72,72,72,71,72,72,72,73,73,73,73,74,74,74,74,75,75,75,75,75,76,76,77,77,77,77,77,78,78,78,78,79,79,79,79,79,80,80,80,80,81,81,81,81,81,82,82
36,36,37,37,38,38,38,39,39,39,40,40,40,41,42,42,43,44,45,46,47,47,48,49,50,51,52,52,53,54,55,56,57,57,58,59,60,60,61,61,61,61,61,61,61,61,61,61,60,60,60,60,59,60,60,60,60,61,61,62,62,63,63
30,30,30,30,31,31,31,31,32,32,32,32,33,33,34,34,35,35,36,37,38,39,40,40,41,42,43,44,45,45,46,47,48,49,49,50,51,51,51,52,52,52,53,53,53,53,54,54,54,55,55,55,56,56,56,57,57,57,58,58,58,58,59
60,60,60,61,61,62,62,62,63,63,64,64,64,65,65,66,66,66,67,67,67,68,68,68,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,72,72,72,72,73,73,73,73,73,74,74,74,74,74
67,67,67,68,68,68,69,69,69,70,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,72,72,72,73,73,73,73,74,74,74,74,75,75,75,75,75,76,76,76,76,77,77,77,78,78,78,79,79,79,79,79,80,80,80,80,80,80,81
41,41,42,42,43,43,44,44,45,45,46,46,47,47,47,48,48,48,49,49,49,50,50,50,51,51,51,51,52,52,52,53,53,53,54,54,55,55,56,56,57,57,57,58,58,58,57,57,57,57,57,57,57,58,58,59,59,60,60,60,61,61,61
65,65,66,66,66,66,67,67,67,68,68,69,69,69,69,70,70,70,70,71,71,71,72,72,72,72,73,73,73,73,74,74,74,75,75,75,75,76,76,76,77,77,77,77,78,78,78,78,78,78,79,79,79,79,79,79,80,80,80,80,80,80,81
41,42,42,42,43,43,43,44,44,45,46,46,47,47,48,49,49,50,51,51,52,53,53,54,55,55,56,56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,66,67,67,68,68,69,69,69,70,70,70,70,71,71,71,72
33,33,33,33,33,34,34,34,34,35,35,35,35,35,36,36,36,36,36,36,37,37,37,38,38,38,39,40,40,41,41,42,43,44,45,45,46,47,48,49,50,51,51,51,52,52,52,52,51,51,51,51,51,52,52,53,53,54,54,55,55,56,56
36,37,37,38,39,39,40,40,41,42,42,43,43,44,44,45,46,46,46,47,47,48,48,48,49,49,49,50,50,50,51,51,51,52,52,53,53,53,54,54,54,55,55,55,56,56,56,57,57,57,57,58,58,58,59,59,60,60,61,61,45,60,63
41,41,42,42,43,43,44,44,45,46,46,47,48,48,49,50,50,51,51,52,53,53,54,54,55,56,57,57,58,59,60,60,61,62,63,64,64,65,66,66,67,67,68,68,68,69,69,70,70,70,70,71,71,71,71,71,72,72,72,73,73,73,74
62,62,63,63,64,65,65,66,66,67,67,68,69,69,70,70,70,71,71,72,72,72,73,73,73,73,74,74,74,75,75,75,75,76,76,76,77,77,77,77,78,78,78,78,78,79,79,79,80,80,80,81,81,81,82,82,82,82,82,83,83,83,83
62,62,64,64,65,67,66,66,67,67,68,69,68,69,69,69,70,70,69,69,69,69,70,70,69,69,70,70,69,70,69,69,69,69,69,69,69,70,70,69,69,69,69,69,70,70,71,71,71,71,72,72,73,73,73,73,73,73,73,74,74,74,74
71,71,72,72,73,73,73,73,73,73,74,73,74,73,74,74,73,74,74,74,74,74,74,74,74,75,77,76,76,77,77,76,77,77,77,78,78,77,77,78,78,78,79,79,79,78,79,79,80,79,80,81,80,81,81,81,81,81,82,82,82,82,82
35,35,36,37,37,38,39,39,40,41,41,42,43,44,44,45,46,47,47,48,49,50,50,51,52,52,53,54,54,55,55,56,56,56,57,57,57,58,58,58,59,59,59,59,60,60,61,61,61,62,62,63,63,63,64,64,64,65,65,65,66,66,66
36,37,38,39,40,41,41,42,43,44,45,46,46,47,48,49,50,50,51,52,52,53,54,54,55,56,56,57,57,58,59,59,60,60,61,61,62,62,63,63,63,64,64,65,65,65,66,66,67,67,67,68,68,68,69,69,69,69,70,70,70,70,71
39,40,40,41,41,42,43,43,44,44,45,46,46,47,47,48,48,49,50,50,51,52,53,54,54,55,56,56,56,55,54,53,53,53,54,55,57,58,60,62,63,65,66,67,67,68,68,69,69,69,70,70,70,71,71,71,72,72,72,73,73,73,74
35,36,37,39,40,42,43,44,46,47,48,49,50,52,53,54,55,56,57,58,58,59,59,60,61,61,61,61,61,61,60,60,60,60,61,62,63,65,66,67,68,69,70,70,71,71,71,71,71,71,71,71,70,70,70,69,69,69,69,69,69,69,69
66,65,67,68,68,68,69,69,69,69,70,70,70,70,70,71,70,71,71,71,71,72,71,71,71,72,72,72,72,72,73,73,73,73,74,74,74,75,75,75,75,75,76,75,76,76,76,76,76,76,77,77,78,78,79,79,80,80,80,80,80,80,81
64,64,65,66,66,67,67,68,68,68,69,69,69,70,70,70,70,71,71,71,71,71,72,72,72,72,73,73,73,73,74,74,74,75,75,75,75,76,76,77,77,77,77,77,78,78,78,78,78,79,79,79,79,80,80,80,80,80,81,81,81,81,82
66,65,66,67,68,68,68,68,69,69,69,70,69,69,70,70,71,71,71,71,72,72,72,72,73,73,73,73,74,74,74,75,75,75,76,76,76,76,77,77,77,77,77,78,78,78,79,79,79,79,80,80,80,80,81,81,82,81,81,82,82,82,82
57,57,58,59,60,61,62,62,63,64,64,65,65,66,66,67,67,67,68,68,68,69,69,69,69,69,70,70,70,70,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,71,71,71,71,71,72,72,72,73,73,73,73
59,61,63,63,65,66,66,66,67,68,68,68,69,70,70,70,71,71,72,72,72,73,73,73,74,74,75,75,76,76,76,77,77,77,78,78,78,79,79,79,79,79,79,80,80,80,80,81,81,81,81,82,82,82,82,82,83,83,83,83,83,83,83
45,45,46,47,48,49,49,50,51,52,53,53,54,55,56,57,57,58,59,59,60,61,62,62,63,64,64,65,65,66,66,67,67,67,68,68,69,69,69,70,70,70,70,71,71,71,71,71,71,72,72,72,72,72,72,73,73,73,73,73,73,74,74
54,54,55,55,56,56,57,57,58,58,58,59,59,60,60,61,61,61,62,62,63,63,63,63,64,64,64,64,64,65,65,65,66,66,67,67,67,67,67,67,67,66,66,65,64,64,64,63,63,63,64,64,64,65,65,65,65,66,66,66,66,66,66
42,42,42,42,43,43,44,44,45,46,46,47,48,48,49,49,50,51,51,52,52,53,53,54,54,55,56,56,57,57,58,58,59,59,59,60,60,60,60,59,59,59,58,58,57,56,55,54,54,53,53,53,53,53,54,55,56,57,58,59,60,60,61
30,32,36,40,43,45,48,49,50,51,51,52,52,53,53,54,55,57,58,59,60,61,61,62,63,64,64,65,65,66,66,67,67,67,68,68,68,69,69,70,70,70,69,69,68,67,65,65,64,65,65,66,67,68,68,68,69,69,69,69,69,69,70
47,47,48,48,49,50,50,51,52,52,53,54,54,55,56,57,58,59,59,60,61,62,63,63,64,64,65,65,65,66,66,67,67,68,68,69,70,70,71,71,72,72,73,73,73,74,74,75,75,76,76,77,77,78,78,79,79,80,80,80,81,81,81
40,40,41,41,41,42,42,42,43,43,43,43,44,44,44,45,45,45,46,46,46,47,47,47,47,48,48,48,48,49,49,49,50,50,50,51,51,52,53,53,54,55,56,57,57,58,59,60,60,61,62,62,63,63,64,65,65,66,66,66,67,67,68
60,60,62,63,64,65,66,67,68,69,70,71,70,70,72,71,71,71,70,70,70,71,70,70,70,69,69,69,69,69,69,69,70,69,69,70,71,71,71,70,69,69,68,67,65,66,69,69,69,70,70,70,70,71,71,71,71,71,72,72,72,72,72
60,60,60,61,61,62,62,62,63,63,63,64,64,64,64,65,65,65,66,66,66,66,67,67,67,67,67,68,68,68,68,68,68,68,69,69,69,69,70,70,70,71,71,71,72,72,73,73,73,74,74,75,75,76,76,77,78,78,78,79,79,79,80
41,41,42,42,43,44,44,45,45,46,47,47,47,48,48,48,48,49,49,49,49,49,50,50,50,51,51,52,53,53,54,54,55,55,56,56,57,58,58,59,59,60,60,59,58,57,55,53,51,49,47,46,45,44,44,44,44,45,46,47,48,48,49
33,33,33,33,33,34,34,34,34,34,35,35,35,36,36,37,37,38,38,39,39,40,41,41,42,43,43,44,45,45,46,46,47,47,47,47,47,47,47,47,47,47,48,48,49,50,51,52,52,52,52,53,53,53,54,55,56,57,58,59,59,60,60
37,37,37,36,37,37,38,39,40,41,43,44,46,47,49,50,52,53,54,55,56,57,58,59,60,61,61,62,63,64,64,65,65,66,66,67,67,67,68,68,68,69,69,70,70,70,71,71,71,72,72,72,73,73,73,73,74,74,74,75,75,75,75
64,64,64,65,66,66,67,68,68,68,70,70,69,71,72,72,72,72,72,71,71,72,71,72,72,71,71,71,71,71,71,71,71,71,70,71,72,72,72,72,71,71,70,69,69,69,70,71,71,72,72,72,72,72,72,72,71,71,72,72,72,72,72
53,54,54,55,56,57,58,59,59,60,61,61,62,62,63,64,64,65,65,66,66,67,67,67,68,68,68,68,68,69,69,69,69,69,69,70,70,70,71,71,71,71,71,72,72,72,72,73,73,73,73,73,74,74,74,74,74,74,74,75,75,75,75
35,36,36,37,37,38,38,39,39,39,40,40,41,41,42,42,43,43,44,44,45,45,46,46,47,47,48,48,48,49,49,49,49,50,50,50,50,50,50,51,51,52,52,53,54,55,55,56,57,58,58,59,60,60,61,61,62,62,63,63,63,64,64
36,36,36,36,37,37,37,37,37,38,38,38,38,39,39,39,39,39,40,40,41,41,42,42,42,43,43,43,44,44,44,45,45,46,46,46,46,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,47,47,48,49,50,51,52,53,54,54,55
53,54,54,55,56,56,57,58,58,59,59,60,61,61,62,62,63,63,64,64,64,65,65,66,66,66,67,67,67,68,68,68,69,69,69,69,70,70,70,71,71,71,71,71,72,72,72,72,72,73,73,73,73,73,73,74,74,74,74,74,74,75,75
26,27,27,27,27,28,28,28,28,28,28,28,29,29,29,29,30,30,31,32,32,33,34,34,35,36,37,37,38,39,40,40,41,42,43,43,44,45,45,46,46,47,47,47,48,48,48,48,48,49,49,50,50,51,51,52,52,52,53,53,54,54,55
37,38,38,39,39,40,41,41,42,43,43,44,45,45,46,47,47,48,48,49,49,50,50,51,51,51,52,53,53,54,54,55,55,56,56,57,57,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,61,61,61,61,61,61
48,49,50,51,52,53,54,55,57,58,59,60,61,61,62,62,63,63,63,63,63,63,64,64,64,64,65,65,66,67,67,67,68,68,68,68,69,69,69,69,69,70,70,70,70,70,70,71,71,71,71,72,72,72,72,72,73,73,73,73,73,73,73
49,49,50,51,52,53,54,55,56,56,57,58,58,59,59,59,60,60,61,61,61,62,62,63,63,64,64,65,66,66,67,67,68,68,68,69,69,70,70,70,71,71,72,72,72,73,73,74,74,74,74,75,75,75,75,76,76,76,76,77,77,77,77
58,58,59,59,60,60,60,61,61,62,62,62,63,63,63,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,67,67,67,68,68,68,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,69,69,69
43,43,43,43,44,44,45,46,47,47,48,49,50,51,52,52,53,54,54,55,55,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,59,59,60,60,60,60,61,61,61,61,61,62,62,62,63,63,64,64,65,65,66,66,66,67,67,67,67
59,59,60,60,60,61,61,62,62,63,64,64,65,66,66,67,68,68,69,69,70,70,71,71,72,72,72,72,73,73,73,73,73,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,74,74,74,74,74,74,74,74,74,74,74,74,75,75
45,45,45,46,46,47,47,47,48,48,48,49,49,50,50,51,51,51,52,52,53,53,53,54,54,55,55,56,56,57,58,58,59,60,61,61,62,63,64,64,65,65,66,66,67,67,67,68,68,68,68,68,69,69,69,69,69,70,70,70,70,70,71
30,31,31,32,32,33,33,34,34,35,35,35,36,36,37,37,38,38,38,39,39,40,40,41,41,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,44,44,44,45,45,46,46,47,47,47,47,48,48,48,48,48,48,48,49,49,49,50,50
33,34,36,37,38,39,40,41,41,42,43,43,44,45,46,47,48,49,50,50,51,51,52,52,53,53,53,54,54,55,55,55,56,56,57,57,57,58,58,58,59,59,59,60,60,60,61,61,61,62,62,62,63,63,63,64,64,64,64,64,65,65,65
40,41,41,42,43,44,44,45,46,46,47,48,48,49,49,50,50,51,51,52,53,53,54,54,55,55,56,56,57,57,58,58,59,59,60,60,60,61,61,61,61,61,61,61,61,60,59,58,57,56,55,54,54,54,55,56,57,59,60,62,63,63,64
35,35,35,36,36,36,37,37,38,38,38,39,39,40,40,40,41,41,42,42,42,43,43,44,44,45,45,46,46,47,48,48,49,50,50,51,52,53,53,54,55,56,57,57,58,59,60,60,61,61,62,63,63,64,64,65,65,66,66,67,67,68,68
71,72,72,72,72,73,73,73,73,73,73,74,73,73,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,76,76,76,76,76,76,76,76,77,77,77,77,77,77,77,78,78,78,78,78,78,78,78,79,79,79,80,80,80,80,80,81,81,81
69,69,69,70,70,70,71,70,71,71,71,71,71,71,71,71,71,72,71,72,71,72,72,72,72,72,72,72,73,73,73,74,74,74,74,74,74,74,75,75,76,76,76,77,77,77,77,78,78,78,79,79,79,79,80,80,80,80,80,81,81,81,81
41,41,42,43,43,44,44,45,46,46,47,48,48,49,50,50,51,52,52,53,54,54,55,56,56,57,57,57,58,58,59,59,59,60,60,61,61,62,63,63,64,65,66,66,67,67,68,68,69,69,70,70,71,71,72,72,72,73,73,73,74,74,75
35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,38,38,38,39,39,40,40,41,41,42,42,43,43,43,44,45,45,46,46,47,48,49,49,50,51,51,52,53,53,54,55,55,56,56,57,57,58
33,33,34,34,35,35,35,36,36,37,37,38,38,39,39,39,40,40,40,41,41,42,42,42,43,43,44,44,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,48,48,49,49,50,50,51,51,52,52
72,73,73,73,73,73,73,73,73,74,74,74,73,73,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,75,76,76,76,76,76,76,76,76,76,76,76,77,77,77,78,78,78,78,78,78,79,79,79,80,80,80,81,81,81,81,81,81,81
34,35,36,37,37,38,39,40,41,42,43,43,44,45,46,47,47,48,49,50,50,51,52,53,54,55,56,57,58,59,60,61,62,62,63,64,65,65,66,67,67,68,68,69,69,70,70,71,71,72,72,73,73,73,74,74,74,75,75,75,76,76,76
36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,51,52,52,53,53,54,55,55,56,56,56,57,57,58,58,58,59,59,59,60,60,60,61,61,61,61,62,62,62,63,63,63,63,64,64,64,64,65,65,65,65,66,66,66,66,66,66
56,56,57,57,58,58,59,59,60,60,61,61,62,62,63,63,64,64,65,65,66,66,67,67,68,68,69,69,69,70,70,71,71,71,71,72,72,72,73,73,73,73,73,74,74,74,74,75,75,75,75,75,75,76,76,76,76,76,77,77,77,77,77
63,63,63,63,63,63,63,63,63,64,64,64,64,64,65,65,65,65,65,65,65,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,69,69,69,69,69,70,70,70,70,71,71,71,71,72,72,72,72,72,72,72
43,43,44,44,45,45,46,46,47,47,48,48,49,49,50,50,51,51,52,53,53,54,55,56,56,57,58,58,59,59,60,61,61,62,62,63,63,64,65,65,66,66,67,67,68,68,69,69,70,70,71,71,71,72,72,72,73,73,73,74,74,74,75
55,55,55,56,56,56,57,57,57,58,58,58,58,59,59,59,60,60,60,61,61,61,61,61,61,62,62,62,62,62,62,62,63,63,63,64,64,64,65,65,65,65,66,66,66,66,66,66,66,67,67,67,67,67,67,67,68,68,68,68,68,68,69
