-10.302,-11.089,-11.756,-12.233,-12.457,-14.099,-14.496,-14.443,-13.879,-12.796,24.02,25.904,27.945,29.974,31.78
-12.384,-12.006,-11.361,-10.549,-9.619,-11.325,-9.641,-7.902,-6.336,-5.014,33.167,34.008,34.261,33.993,33.31
-8.646,-7.693,-6.799,-6.012,-5.349,-3.993,-3.277,-2.822,-2.594,-2.549,32.318,31.146,29.882,28.589,27.311
-4.818,-4.324,-4.026,-3.91,-3.955,-2.639,-2.899,-3.286,-3.779,-4.38,26.076,24.571,23.178,21.912,20.789
-4.184,-4.617,-5.269,-6.125,-7.029,-5.248,-6.306,-7.574,-9.072,-10.55,19.685,18.85,18.352,18.3,18.718
-8.087,-9.266,-10.481,-11.303,-12.019,-12.103,-13.58,-14.736,-15.197,-15.222,19.689,21.299,23.56,25.524,27.661
-12.56,-12.867,-12.894,-12.62,-12.061,-14.735,-13.728,-12.258,-10.5,-8.645,29.816,31.805,33.425,34.53,35.051
-11.267,-10.215,-9.07,-7.929,-6.864,-6.853,-5.132,-3.784,-2.842,-2.262,34.995,34.387,33.345,32.01,30.557
-5.977,-5.219,-4.596,-4.109,-3.665,-1.968,-1.867,-1.912,-2.059,-2.354,29.194,27.846,26.542,25.296,23.799
-3.404,-3.308,-3.354,-3.537,-3.868,-2.742,-3.209,-3.762,-4.473,-5.323,22.415,21.148,20.009,18.951,18.075
-4.354,-4.995,-5.796,-6.78,-7.942,-6.339,-7.551,-8.977,-10.607,-12.368,17.418,17.038,17.01,17.451,18.485
-9.248,-10.191,-11.125,-11.992,-12.723,-14.089,-15.114,-15.865,-16.21,-16.037,20.234,21.887,23.896,26.189,28.632
-13.248,-13.492,-13.409,-13,-12.369,-15.264,-13.93,-12.151,-10.085,-8.141,31.035,33.156,34.789,35.806,36.154
-11.538,-10.565,-9.516,-8.372,-7.274,-6.316,-4.724,-3.43,-2.382,-1.666,35.986,35.381,34.456,33.242,31.897
-6.268,-5.381,-4.507,-3.81,-3.277,-1.237,-1.024,-0.963,-1.049,-1.231,30.504,29.123,27.556,26.062,24.652
-2.894,-2.587,-2.453,-2.477,-2.627,-1.474,-1.846,-2.275,-2.763,-3.34,23.327,21.787,20.373,19.087,17.934
-2.847,-3.166,-3.592,-4.132,-4.974,-3.955,-4.684,-5.552,-6.587,-8.124,17.038,16.269,15.65,15.216,15.008
-6.045,-7.364,-8.916,-9.933,-10.977,-9.991,-12.146,-14.406,-15.679,-16.743,15.295,16.266,18.144,19.793,21.858
-11.996,-12.924,-13.685,-14.188,-14.36,-17.452,-17.659,-17.226,-16.111,-14.364,24.307,27.037,29.886,32.59,34.892
-14.171,-13.696,-12.957,-12.007,-10.911,-12.125,-9.895,-7.668,-5.611,-3.838,36.589,37.479,37.756,37.475,36.745
-9.663,-8.406,-7.202,-6.093,-5,-2.326,-1.208,-0.451,0.015,0.29,35.628,34.293,32.848,31.387,29.806
-4.068,-3.293,-2.667,-2.084,-1.663,0.376,0.338,0.229,0.046,-0.158,28.29,26.855,25.501,23.966,22.532
-1.376,-1.193,-1.078,-1.04,-1.072,-0.365,-0.572,-0.801,-1.039,-1.293,21.192,19.936,18.685,17.518,16.432
-1.158,-1.287,-1.47,-1.714,-2.029,-1.584,-1.93,-2.345,-2.849,-3.473,15.423,14.505,13.663,12.901,12.23
-2.576,-3.314,-4.294,-5.59,-6.635,-4.529,-5.94,-7.806,-10.193,-12.033,11.51,11.033,10.924,11.396,12.158
-7.853,-9.238,-10.754,-11.946,-13.119,-14.07,-16.199,-18.215,-19.487,-20.341,13.428,15.341,18.019,20.596,23.623
-14.203,-15.112,-15.755,-16.042,-15.915,-20.592,-20.088,-18.727,-16.58,-13.829,26.996,30.522,33.933,36.898,39.142
-15.372,-14.578,-13.534,-12.307,-10.968,-10.71,-7.91,-5.293,-3.004,-1.123,40.505,40.937,40.716,39.958,38.818
-9.543,-8.137,-6.799,-5.562,-4.19,0.378,1.465,2.197,2.651,2.948,37.411,35.888,34.34,32.835,31.067
-3.011,-2.019,-1.199,-0.429,0.18,3.041,3.017,2.942,2.847,2.78,29.432,27.928,26.545,25.069,23.712
0.663,1.058,1.434,1.77,2.088,2.767,2.821,2.959,3.193,3.532,22.461,21.301,20.131,19.059,18.086
2.421,2.786,3.198,3.674,4.232,3.98,4.526,5.198,6.016,6.992,17.214,16.468,15.838,15.347,15.021
5.01,5.946,7.052,8.331,9.421,8.332,9.918,11.725,13.655,15.121,14.903,15.156,15.899,17.269,18.84
10.565,11.709,12.769,13.649,14.229,16.416,17.358,17.749,17.393,16.218,20.913,23.477,26.426,29.575,32.578
14.41,14.156,13.625,12.834,11.839,14.29,11.78,9.501,7.259,5.217,35.093,36.873,37.664,37.836,37.455
10.708,9.447,8.189,6.993,5.898,3.482,2.036,0.98,0.278,-0.147,36.64,35.468,34.101,32.646,31.185
4.808,3.883,3.12,2.508,1.945,-0.392,-0.454,-0.4,-0.28,-0.095,29.584,28.056,26.612,25.252,23.722
1.54,1.267,1.093,0.985,0.948,0.108,0.308,0.505,0.717,0.935,22.294,20.958,19.707,18.487,17.348
0.974,1.049,1.166,1.333,1.558,1.166,1.43,1.748,2.131,2.597,16.285,15.296,14.371,13.52,12.746
1.848,2.351,3.029,3.935,5.141,3.174,4.148,5.455,7.194,9.447,12.057,11.305,10.769,10.556,10.851
6.145,7.33,8.698,10.227,11.449,11.252,13.297,15.499,17.68,19.144,11.461,12.547,14.255,16.733,19.178
12.683,13.859,14.89,15.68,16.123,20.256,20.813,20.631,19.557,17.608,22.127,25.508,29.15,32.8,36.095
16.141,15.717,15.016,14.044,12.86,14.929,11.749,8.881,6.135,3.677,38.711,40.436,41.126,41.123,40.528
11.537,10.107,8.674,7.294,6.005,1.613,-0.063,-1.306,-2.165,-2.718,39.493,38.143,36.636,35.077,33.545
4.603,3.381,2.338,1.463,0.615,-3.093,-3.244,-3.257,-3.201,-3.109,31.795,30.168,28.671,27.295,25.797
-0.061,-0.6,-1.04,-1.474,-1.852,-3.032,-3,-3.031,-3.152,-3.378,24.426,23.163,21.996,20.751,19.617
-2.201,-2.559,-2.928,-3.341,-3.811,-3.721,-4.184,-4.718,-5.375,-6.17,18.596,17.686,16.953,16.337,15.857
-4.358,-5.122,-6.032,-7.1,-8.327,-7.112,-8.41,-9.935,-11.657,-13.484,15.54,15.424,15.668,16.383,17.689
-9.393,-10.507,-11.616,-12.639,-13.481,-14.896,-16.134,-17.023,-17.374,-17.004,19.216,21.229,23.711,26.556,29.581
-14.028,-14.186,-13.924,-13.394,-12.612,-15.852,-13.985,-11.574,-9.375,-7.217,32.453,34.848,36.532,37.275,37.417
-11.634,-10.528,-9.291,-8.062,-6.899,-5.256,-3.596,-2.209,-1.205,-0.543,37.026,36.215,35.05,33.697,32.256
-5.841,-4.794,-3.914,-3.194,-2.624,-0.151,0.065,0.105,0.032,-0.106,30.809,29.223,27.707,26.272,24.919
-2.107,-1.749,-1.525,-1.402,-1.353,-0.318,-0.553,-0.795,-1.048,-1.329,23.392,21.968,20.637,19.395,18.214
-1.379,-1.476,-1.635,-1.863,-2.168,-1.639,-1.987,-2.397,-2.916,-3.55,17.116,16.101,15.169,14.295,13.524
-2.565,-3.068,-3.799,-4.738,-5.924,-4.332,-5.301,-6.674,-8.411,-10.551,12.87,12.363,12.021,12.022,12.527
-7.394,-8.611,-9.957,-11.386,-12.808,-13.049,-14.959,-16.842,-18.482,-19.584,13.773,15.257,17.38,20.211,23.718
-13.806,-14.651,-15.267,-15.588,-15.564,-19.853,-19.478,-18.383,-16.586,-14.195,26.745,29.908,32.99,35.753,37.948
-15.174,-14.432,-13.397,-12.101,-10.669,-11.455,-8.624,-5.924,-3.463,-1.472,39.413,40.088,40.009,39.28,38.078
-9.195,-7.753,-6.427,-5.217,-4.14,0.017,1.052,1.715,2.106,2.297,36.576,34.955,33.377,31.842,30.384
-3.203,-2.134,-1.285,-0.622,-0.105,2.357,2.318,2.216,2.108,2.032,29.014,27.276,25.683,24.215,22.857
0.283,0.599,0.863,1.098,1.324,2.002,2.022,2.1,2.236,2.43,21.667,20.553,19.51,18.534,17.622
1.55,1.787,2.048,2.42,2.864,2.69,3.024,3.437,4.059,4.841,16.773,15.991,15.278,14.51,13.871
3.397,4.049,4.945,6.052,7.39,5.813,7.003,8.599,10.53,12.762,13.389,13.108,13.109,13.571,14.676
8.959,10.084,11.252,12.408,13.475,15.133,16.616,17.888,18.769,19.075,16.642,18.487,20.822,23.623,26.783
14.362,14.961,15.181,14.981,14.472,18.624,17.347,15.3,12.649,10.12,30.115,33.296,36.005,37.991,38.981
13.679,12.654,11.467,10.136,8.786,7.599,5.27,3.26,1.572,0.307,39.296,39,38.214,37.042,35.649
7.479,6.259,5.021,3.944,3.028,-0.571,-1.134,-1.496,-1.646,-1.66,34.15,32.643,31,29.439,27.974
2.267,1.528,0.956,0.522,0.191,-1.597,-1.477,-1.349,-1.243,-1.171,26.604,25.058,23.622,22.284,21.031
-0.107,-0.337,-0.517,-0.68,-0.838,-1.132,-1.15,-1.232,-1.371,-1.546,19.698,18.456,17.302,16.226,15.305
-1.006,-1.191,-1.407,-1.725,-2.121,-1.78,-2.083,-2.463,-3.033,-3.77,14.447,13.652,12.921,12.143,11.475
-2.617,-3.25,-4.153,-5.32,-6.801,-4.72,-5.93,-7.611,-9.769,-12.422,10.943,10.593,10.504,10.874,11.95
-8.626,-9.908,-11.277,-12.672,-13.996,-15.423,-17.296,-18.996,-20.287,-20.894,14.087,16.097,18.741,22.031,25.862
-14.904,-15.62,-16.074,-16.216,-16.013,-20.706,-19.83,-18.247,-16.025,-13.321,29.101,32.334,35.335,37.883,39.776
-15.463,-14.594,-13.465,-12.113,-10.653,-10.389,-7.474,-4.777,-2.383,-0.463,40.907,41.27,40.937,40.031,38.731
-9.166,-7.717,-6.307,-5.019,-3.871,0.97,1.975,2.657,3.055,3.248,37.198,35.583,33.938,32.358,30.873
-2.867,-1.724,-0.805,-0.074,0.508,3.308,3.274,3.183,3.097,3.053,29.492,27.774,26.216,24.793,23.488
0.967,1.352,1.685,1.993,2.299,3.067,3.148,3.304,3.537,3.848,22.326,21.25,20.255,19.338,18.498
2.614,2.949,3.323,3.845,4.459,4.247,4.742,5.339,6.204,7.25,17.74,17.071,16.5,15.96,15.621
5.183,6.037,7.187,8.522,10.001,8.493,9.927,11.764,13.718,15.562,15.535,15.773,16.541,18.022,20.352
11.513,12.422,13.202,13.783,14.1,16.913,17.298,17.155,16.409,15.061,23.545,25.991,28.594,31.174,33.522
14.109,13.786,13.146,12.244,11.06,13.19,10.999,8.71,6.508,4.415,35.416,36.702,37.314,37.27,36.616
9.757,8.436,7.171,6.069,5.092,2.747,1.54,0.743,0.28,0.041,35.496,34.071,32.524,31.056,29.613
4.25,3.545,2.818,2.279,1.9,-0.035,-0.002,0.137,0.337,0.565,28.223,26.898,25.279,23.766,22.352
1.65,1.469,1.418,1.493,1.657,0.807,1.133,1.482,1.861,2.316,21.03,19.523,18.139,16.871,15.72
1.842,2.095,2.423,2.838,3.59,2.777,3.329,3.994,4.804,6.222,14.869,14.104,13.437,12.886,12.366
4.596,5.909,7.583,8.752,10.032,8.09,10.469,13.296,15.096,16.851,12.246,12.741,14.187,15.66,17.715
11.379,12.716,13.939,14.896,15.44,18.368,19.397,19.654,18.893,17.037,20.404,23.694,27.465,31.345,34.892
15.475,15.097,14.372,13.35,12.108,14.226,11.511,8.69,6.01,3.65,37.704,39.18,39.869,39.814,39.131
10.723,9.292,7.888,6.565,5.282,1.699,0.215,-0.827,-1.506,-1.937,37.993,36.574,35.012,33.428,31.798
4.149,3.17,2.342,1.496,0.831,-2.143,-2.199,-2.167,-2.071,-1.96,30.248,28.795,27.438,25.863,24.409
0.313,-0.092,-0.49,-0.807,-1.066,-1.87,-1.821,-1.822,-1.906,-2.089,23.06,21.802,20.381,19.072,17.869
-1.316,-1.552,-1.811,-2.103,-2.445,-2.366,-2.673,-3.066,-3.559,-4.164,16.763,15.896,15.103,14.39,13.765
-2.94,-3.551,-4.303,-5.232,-6.504,-5.051,-6.165,-7.548,-9.224,-11.423,13.158,12.735,12.557,12.72,13.446
-8.06,-9.881,-11.841,-12.945,-13.938,-13.947,-16.548,-18.662,-19.349,-19.428,15.024,17.722,21.721,24.616,27.788
-14.732,-15.245,-15.404,-15.164,-14.526,-18.767,-17.321,-15.143,-12.474,-9.603,31.035,34.098,36.675,38.53,39.542
-13.543,-12.346,-10.991,-9.571,-8.162,-6.772,-4.295,-2.239,-0.659,0.47,39.705,39.172,38.128,36.741,35.192
-6.842,-5.628,-4.54,-3.588,-2.464,1.219,1.677,1.918,2.01,1.992,33.642,32.114,30.648,29.262,27.434
-1.579,-0.895,-0.373,-0.004,0.29,1.887,1.764,1.664,1.609,1.597,25.757,24.212,22.784,21.585,20.46
0.53,0.736,0.928,1.114,1.304,1.633,1.718,1.85,2.036,2.281,19.404,18.41,17.476,16.6,15.783
1.509,1.801,2.147,2.564,3.078,2.591,3.066,3.673,4.441,5.398,15.024,14.177,13.431,12.802,12.317
3.796,4.702,5.829,7.213,8.389,6.716,8.372,10.401,12.767,14.635,11.998,11.997,12.455,13.575,14.945
9.694,11.091,12.501,13.554,14.47,16.506,18.189,19.417,19.857,19.65,16.914,19.56,22.875,25.909,29.136
15.163,15.56,15.603,15.26,14.543,18.697,16.994,14.63,11.86,8.961,32.34,35.267,37.641,39.268,40.069
13.509,12.208,10.759,9.262,7.795,6.167,3.629,1.569,0.029,-1.038,40.066,39.375,38.179,36.66,35.012
6.469,5.259,4.18,3.239,2.158,-1.71,-2.107,-2.305,-2.368,-2.333,33.439,31.908,30.451,29.082,27.335
1.3,0.629,0.107,-0.283,-0.6,-2.232,-2.124,-2.047,-2.016,-2.036,25.734,24.259,22.895,21.708,20.597
-0.865,-1.101,-1.328,-1.554,-1.79,-2.113,-2.248,-2.44,-2.698,-3.029,19.557,18.583,17.672,16.825,16.044
-2.051,-2.422,-2.864,-3.395,-4.044,-3.44,-4.059,-4.837,-5.804,-6.987,15.331,14.561,13.919,13.434,13.15
-4.935,-6.035,-7.364,-8.923,-10.049,-8.573,-10.492,-12.711,-15.07,-16.559,13.143,13.594,14.681,16.62,18.454
-11.219,-12.378,-13.449,-14.341,-14.944,-17.839,-18.732,-19.048,-18.605,-17.334,20.782,23.579,26.74,30.076,33.264
-15.165,-14.964,-14.455,-13.662,-12.637,-15.287,-12.634,-10.109,-7.593,-5.268,35.978,37.966,38.953,39.266,38.968
-11.45,-10.121,-8.772,-7.467,-6.249,-3.263,-1.58,-0.319,0.554,1.114,38.182,37.009,35.615,34.118,32.611
-5.014,-3.94,-3.028,-2.27,-1.534,1.474,1.622,1.634,1.57,1.449,30.969,29.409,27.944,26.574,25.028
-0.966,-0.536,-0.207,0.087,0.313,1.321,1.213,1.14,1.098,1.112,23.593,22.255,21.002,19.671,18.431
0.489,0.648,0.802,0.965,1.144,1.189,1.321,1.489,1.713,2.005,17.277,16.203,15.279,14.419,13.621
1.353,1.66,2.043,2.524,3.138,2.372,2.923,3.637,4.558,5.733,12.886,12.101,11.422,10.875,10.502
4.016,5.156,6.606,8.405,9.728,7.375,9.49,12.112,15.113,17.087,10.374,10.684,11.671,13.687,15.691
11.153,12.616,14.008,14.925,15.65,18.904,20.305,20.976,20.801,19.934,18.381,21.781,25.783,29.042,32.301
16.114,16.264,16.068,15.521,14.652,18.353,16.125,13.407,10.454,7.515,35.331,37.91,39.829,40.983,41.361
13.521,12.166,10.701,9.208,7.751,4.792,2.377,0.439,-1.011,-2.027,41.036,40.132,38.831,37.294,35.675
6.335,5.04,3.884,2.873,1.716,-2.718,-3.123,-3.321,-3.384,-3.352,34.027,32.445,30.958,29.577,27.853
0.785,0.045,-0.546,-1.011,-1.402,-3.262,-3.176,-3.133,-3.149,-3.232,26.292,24.868,23.563,22.404,21.333
-1.74,-2.053,-2.363,-2.682,-3.023,-3.39,-3.626,-3.942,-4.345,-4.845,20.343,19.432,18.598,17.847,17.187
-3.401,-3.929,-4.549,-5.278,-6.135,-5.446,-6.318,-7.37,-8.615,-10.046,16.625,16.099,15.777,15.713,15.975
-7.289,-8.622,-10.091,-11.579,-12.463,-11.873,-13.798,-15.589,-16.861,-17.184,16.777,18.296,20.658,23.861,26.288
-13.213,-13.759,-14.042,-14.018,-13.671,-16.982,-16.188,-14.811,-12.938,-10.77,28.852,31.369,33.638,35.446,36.65
-13.017,-12.112,-10.931,-9.641,-8.339,-8.523,-6.378,-4.344,-2.732,-1.571,37.195,37.105,36.422,35.293,33.875
-7.097,-6.01,-5.05,-4.225,-3.537,-0.808,-0.365,-0.143,-0.079,-0.122,32.341,30.876,29.436,28.05,26.729
-2.836,-2.32,-1.962,-1.732,-1.577,-0.271,-0.481,-0.719,-0.975,-1.316,25.122,23.62,22.216,20.904,19.437
-1.55,-1.645,-1.832,-2.048,-2.338,-1.688,-2.101,-2.598,-3.113,-3.731,18.089,16.857,15.743,14.906,14.164
-2.712,-3.183,-4.049,-5.206,-6.707,-4.479,-5.388,-6.997,-9.108,-11.75,13.534,13.038,12.641,12.753,13.647
-8.584,-9.759,-10.998,-12.246,-13.419,-14.74,-16.376,-17.835,-18.918,-19.403,15.73,17.535,19.888,22.784,26.123
-14.415,-15.103,-15.373,-15.173,-14.653,-19.064,-17.795,-15.641,-12.786,-10.167,29.715,33.184,36.148,38.311,39.333
-13.84,-12.787,-11.566,-10.212,-8.837,-7.556,-5.148,-3.073,-1.351,-0.06,39.655,39.346,38.531,37.334,35.918
-7.505,-6.26,-4.993,-3.888,-2.945,0.836,1.412,1.786,1.944,1.964,34.4,32.878,31.221,29.652,28.183
-2.159,-1.389,-0.789,-0.328,0.031,1.907,1.796,1.68,1.59,1.54,26.812,25.267,23.837,22.505,21.261
0.364,0.63,0.85,1.059,1.267,1.535,1.6,1.743,1.961,2.222,19.925,18.686,17.538,16.475,15.579
1.492,1.747,2.046,2.481,3.02,2.561,2.991,3.524,4.307,5.303,14.753,14.001,13.329,12.653,12.132
3.69,4.529,5.69,7.143,8.9,6.559,8.112,10.187,12.684,15.459,11.814,11.78,12.201,13.344,15.499
10.895,11.999,13.074,14.057,14.874,18.078,19.17,19.865,20.012,19.493,18.968,21.416,24.243,27.347,30.561
15.452,15.717,15.619,15.155,14.418,18.233,16.29,13.811,10.994,8.301,33.658,36.365,38.457,39.79,40.305
13.43,12.255,10.963,9.572,8.195,5.758,3.514,1.655,0.153,-0.94,40.174,39.503,38.438,37.084,35.596
6.883,5.671,4.352,3.219,2.266,-1.678,-2.137,-2.433,-2.529,-2.506,34.068,32.572,30.835,29.216,27.718
1.481,0.744,0.167,-0.285,-0.647,-2.429,-2.323,-2.239,-2.2,-2.219,26.331,24.835,23.454,22.173,20.981
-0.983,-1.276,-1.546,-1.823,-2.124,-2.308,-2.479,-2.743,-3.1,-3.54,19.774,18.659,17.634,16.697,15.874
-2.464,-2.857,-3.322,-3.979,-4.785,-4.092,-4.776,-5.607,-6.777,-8.212,15.146,14.527,14.036,13.664,13.572
-5.764,-6.941,-8.086,-9.363,-10.734,-9.931,-11.908,-13.705,-15.515,-17.145,13.862,14.673,15.87,17.67,20.153
-12.113,-13.096,-13.941,-14.572,-14.919,-18.321,-18.709,-18.501,-17.612,-16.045,23.306,26.084,29.03,31.941,34.585
-14.931,-14.583,-13.889,-12.905,-11.651,-13.889,-11.376,-8.756,-6.242,-3.921,36.714,38.157,38.845,38.802,38.114
-10.266,-8.847,-7.471,-6.241,-5.132,-2.055,-0.678,0.258,0.832,1.156,36.947,35.472,33.874,32.346,30.852
-4.156,-3.318,-2.403,-1.691,-1.15,1.299,1.322,1.247,1.114,0.97,29.423,28.071,26.385,24.822,23.368
-0.744,-0.448,-0.225,-0.06,0.068,0.842,0.741,0.67,0.631,0.622,22.012,20.786,19.634,18.549,17.525
0.177,0.27,0.354,0.438,0.552,0.636,0.678,0.75,0.849,1.009,16.559,15.648,14.789,13.979,13.055
0.683,0.838,1.032,1.328,1.716,1.224,1.51,1.879,2.436,3.186,12.198,11.407,10.684,9.935,9.291
2.226,2.91,3.886,5.199,6.923,4.197,5.545,7.408,9.91,13.106,8.783,8.468,8.458,8.966,10.338
9.113,10.438,11.845,13.275,14.634,16.78,18.722,20.465,21.772,22.369,13.135,15.382,18.271,21.808,25.888
15.809,16.649,17.024,16.862,16.326,21.972,20.428,17.769,14.214,10.985,30.298,34.589,38.291,41.032,42.347
15.451,14.29,12.92,11.43,9.892,7.744,4.73,2.108,-0.026,-1.668,42.827,42.551,41.667,40.378,38.847
8.372,6.918,5.395,4.026,2.82,-2.853,-3.656,-4.22,-4.51,-4.617,37.21,35.578,33.817,32.18,30.681
1.778,0.669,-0.231,-0.96,-1.556,-4.616,-4.544,-4.455,-4.396,-4.397,29.317,27.757,26.359,25.098,23.953
-2.083,-2.536,-2.942,-3.331,-3.73,-4.477,-4.647,-4.915,-5.282,-5.748,22.86,21.873,20.989,20.209,19.534
-4.151,-4.607,-5.114,-5.797,-6.578,-6.319,-7,-7.789,-8.856,-10.058,18.979,18.56,18.295,18.214,18.444
-7.457,-8.427,-9.363,-10.314,-11.224,-11.357,-12.672,-13.784,-14.688,-15.24,19.048,20.083,21.426,23.169,25.264
-12.019,-12.619,-12.934,-12.907,-12.533,-15.304,-14.762,-13.627,-12.006,-10.053,27.588,29.953,32.09,33.76,34.812
-11.958,-11.188,-10.284,-9.308,-8.232,-8.284,-6.613,-5.15,-3.96,-2.992,35.168,35.034,34.48,33.613,32.446
-7.207,-6.278,-5.471,-4.712,-4.124,-2.343,-1.971,-1.809,-1.802,-1.94,31.144,29.786,28.434,26.937,25.508
-3.696,-3.414,-3.228,-3.243,-3.456,-2.178,-2.491,-3.009,-3.636,-4.38,24.161,22.901,21.377,20.02,18.843
-3.836,-4.265,-4.824,-5.522,-6.365,-5.292,-6.214,-7.299,-8.559,-9.989,17.882,17.285,16.907,16.806,17.058
-7.347,-8.466,-9.69,-10.941,-11.832,-11.548,-13.159,-14.665,-15.827,-16.296,17.741,18.972,20.83,23.321,25.556
-12.606,-13.19,-13.521,-13.547,-13.247,-16.274,-15.677,-14.497,-12.8,-10.785,27.974,30.402,32.633,34.445,35.677
-12.634,-11.764,-10.63,-9.39,-8.145,-8.669,-6.632,-4.71,-3.194,-2.117,36.258,36.202,35.556,34.459,33.063
-6.967,-5.966,-5.092,-4.353,-3.75,-1.428,-1.051,-0.881,-0.861,-0.945,31.548,30.126,28.723,27.369,26.075
-3.159,-2.75,-2.498,-2.377,-2.363,-1.147,-1.421,-1.741,-2.105,-2.589,24.51,23.048,21.687,20.426,19.11
-2.481,-2.734,-3.108,-3.552,-4.121,-3.154,-3.821,-4.637,-5.544,-6.637,17.926,16.883,16.002,15.373,14.94
-4.832,-5.702,-6.623,-7.688,-8.886,-7.943,-9.476,-11.027,-12.714,-14.443,14.762,14.92,15.429,16.391,17.907
-10.181,-11.506,-12.745,-13.75,-14.357,-16.046,-17.302,-17.858,-17.427,-15.907,20.052,22.855,26.199,29.803,33.23
-14.458,-14.179,-13.529,-12.566,-11.391,-13.947,-11.567,-9.037,-6.576,-4.405,35.481,37.055,37.852,37.878,37.265
-10.088,-8.751,-7.456,-6.29,-5.243,-2.649,-1.347,-0.461,0.086,0.388,36.183,34.791,33.264,31.774,30.307
-4.329,-3.553,-2.726,-2.098,-1.637,0.512,0.516,0.415,0.248,0.058,28.893,27.547,25.878,24.323,22.871
-1.312,-1.092,-0.954,-0.884,-0.866,-0.135,-0.321,-0.502,-0.68,-0.864,21.514,20.276,19.113,18.021,16.994
-0.885,-0.943,-1.041,-1.177,-1.404,-1.068,-1.295,-1.556,-1.865,-2.346,16.03,15.127,14.283,13.498,12.601
-1.708,-2.111,-2.635,-3.265,-4.066,-2.958,-3.745,-4.761,-5.968,-7.492,11.805,11.127,10.598,10.284,10.212
-5.075,-6.331,-7.532,-8.914,-10.455,-9.384,-11.658,-13.724,-15.931,-18.1,10.494,11.302,12.473,14.283,16.875
-12.085,-13.253,-14.339,-15.263,-15.941,-19.925,-20.804,-21.104,-20.671,-19.422,20.332,23.357,26.722,30.254,33.706
-16.294,-16.259,-15.812,-14.983,-13.923,-17.354,-14.652,-11.575,-8.38,-5.547,36.783,39.203,40.782,41.454,41.32
-12.653,-11.253,-9.797,-8.338,-6.943,-3.054,-1.001,0.586,1.758,2.556,40.587,39.413,37.975,36.414,34.828
